"","x"
"1",0.0659890988761109
"2",0.910151441099302
"3",0.00247618161449792
"4",0.979215009335761
"5",0.223777745414487
"6",0.00383868724199375
"7",0.952636328248436
"8",0.777275164962296
"9",0.248071977340027
"10",0.622622588003477
"11",0.0197481371692906
"12",0.0615623355382051
"13",0.449233721996412
"14",0.0164549961446664
"15",0.0132656302440144
"16",0.392309165101297
"17",0.984846272190697
"18",0.0602829647092301
"19",0.0742104673600146
"20",0.00795866732853864
"21",0.0402926114664277
"22",0.0242353937558563
"23",0.00708941314669127
"24",0.0739504762252527
"25",0.988538163098075
"26",0.975790944310336
"27",0.00315327804103523
"28",0.684585659751058
"29",0.0138865094061575
"30",0.0189127244000389
"31",0.613028203008399
"32",0.0193561952518682
"33",0.00518701248289998
"34",0.00296832776381256
"35",0.0267820811485519
"36",0.0825733387735042
"37",0.00789072720122691
"38",0.0136176720021604
"39",0.0176016255372313
"40",0.0923421449989612
"41",0.0452509854573655
"42",0.0288725182852805
"43",0.208580734640603
"44",0.0219288117791947
"45",0.0580277799560096
"46",0.0102081208207469
"47",0.486034741996784
"48",0.773054020971454
"49",0.0318705842656561
"50",0.16962668461146
"51",0.0136285576929989
"52",0.14229970627532
"53",0.751063971256769
"54",0.00520995323461341
"55",0.0275485480342753
"56",0.963693828072528
"57",0.479689499328926
"58",0.99869813825738
"59",0.025350409808844
"60",0.964559846622422
"61",0.0122631906108112
"62",0.0194863043136432
"63",0.00678478291576852
"64",0.0404811514064696
"65",0.26154945699993
"66",0.0750958480741792
"67",0.191627624365018
"68",0.089792592886652
"69",0.0727030543579299
"70",0.00860176912962448
"71",0.0901428981710641
"72",0.0142909895741223
"73",0.271122248167468
"74",0.0172284873836827
"75",0.0468522203083367
"76",0.489665000851717
"77",0.0181910578415449
"78",0.0217418097203936
"79",0.67093341813518
"80",0.0351390252626229
"81",0.902667757625655
"82",0.0537090238137678
"83",0.964199209428681
"84",0.0110014972930232
"85",0.0013255169194055
"86",0.00267559615191597
"87",0.283076825882528
"88",0.00965709175102119
"89",0.197610603241447
"90",0.0350670883304814
"91",0.98895466951557
"92",0.0346012894928708
"93",0.0740775404347691
"94",0.0166023059017715
"95",0.00110808316821065
"96",0.0503078550881197
"97",0.0342790949214598
"98",0.00296104103921861
"99",0.0404558067639811
"100",0.00770584480469681
"101",0.0397274546621908
"102",0.00576148199524711
"103",0.00780245058790914
"104",0.0049972084753756
"105",0.0310433483279081
"106",0.00581595111441832
"107",0.0260768809508667
"108",0.813429765205918
"109",0.0561383468596673
"110",0.00118203840597569
"111",0.000671813240899017
"112",0.0269659286604165
"113",0.0031118417690414
"114",0.00733666577650693
"115",0.00202425739316609
"116",0.00795958961027693
"117",0.129231012659008
"118",0.0334076296148375
"119",0.0135124045502891
"120",0.000336558677235081
"121",0.000801081047409121
"122",0.0105876952047241
"123",0.0038336155821844
"124",0.0116643672528638
"125",0.000526283910502466
"126",0.0250673503791585
"127",0.039898324282609
"128",0.00784353540656135
"129",0.000881428770829379
"130",0.010861004167104
"131",0.00200744983252671
"132",0.00493455501369132
"133",0.579114421686744
"134",0.0582676371976576
"135",0.00619982140014591
"136",0.955509089774455
"137",0.0238665396950315
"138",0.111008483456505
"139",0.0787741561767728
"140",0.15287059152027
"141",0.0295005471598616
"142",0.857311793592227
"143",0.136234659943713
"144",0.642955483689637
"145",0.963276154280438
"146",0.0663518879910044
"147",0.980642221571699
"148",0.58471597965
"149",0.0206198369393015
"150",0.871021780213448
"151",0.740042705547499
"152",0.00858962995444862
"153",0.487284536352456
"154",0.00759755708619098
"155",0.321129258143642
"156",0.846665249747462
"157",0.968992923868001
"158",0.400971827946798
"159",0.862016048619287
"160",0.71083805032466
"161",0.980156349296334
"162",0.0336063573054438
"163",0.0229457554865872
"164",0.022143201703663
"165",0.483058536382593
"166",0.0565129920438162
"167",0.651992786276934
"168",0.286358807101618
"169",0.00431298317445694
"170",0.887280576101602
"171",0.00929123635246573
"172",0.98986247168262
"173",0.0168620679183519
"174",0.236948558954895
"175",0.852905798368961
"176",0.598176109414316
"177",0.243532105601174
"178",0.994123258329829
"179",0.0201536839154379
"180",0.0126811858011658
"181",0.374531146367104
"182",0.708997963161852
"183",0.0121998128955719
"184",0.0161839447240135
"185",0.995467367029295
"186",0.0329995967427018
"187",0.998193042913785
"188",0.0500816081486624
"189",0.759397256127982
"190",0.927329746185592
"191",0.672102746023904
"192",0.979646859162687
"193",0.0064061377689864
"194",0.998072391931413
"195",0.00453640906542301
"196",0.0316217297975841
"197",0.728943959227952
"198",0.291602415309661
"199",0.0146569640806429
"200",0.00577555637942218
"201",0.0181769254027458
"202",0.0289843973703822
"203",0.288187445649085
"204",0.183302442741263
"205",0.0957548365227395
"206",0.109559706845904
"207",0.432687745078612
"208",0.974291216479415
"209",0.251871186987243
"210",0.339100575398711
"211",0.0536129941853199
"212",0.00997876267969433
"213",0.0807280070052906
"214",0.00297097015923886
"215",0.0115913425765108
"216",0.0991460695348413
"217",0.607274478036505
"218",0.0267052626742944
"219",0.85167412521625
"220",0.150086751074182
"221",0.0351936964379517
"222",0.0072850449500026
"223",0.0419276253532067
"224",0.193956600350197
"225",0.0174893436694408
"226",0.0499031653982196
"227",0.248448300449739
"228",0.250916915915073
"229",0.132466909260537
"230",0.190724672775203
"231",0.00363259174545884
"232",0.00740394672203093
"233",0.0296063019222632
"234",0.00106588187369945
"235",0.439184403212583
"236",0.914306165036836
"237",0.00549760994258522
"238",0.0158529550934123
"239",0.00399897276689743
"240",0.001906772366627
"241",0.974406402568156
"242",0.0100519067768929
"243",0.146316032185168
"244",0.00801732572963827
"245",0.00174452117830886
"246",0.00138244031531016
"247",0.0539356712092934
"248",0.0136435822259117
"249",0.00255823472163597
"250",0.582841653571595
"251",0.976339325680917
"252",0.0501703268318443
"253",0.955485315622342
"254",0.221384729951968
"255",0.386344980841103
"256",0.997589627039798
"257",0.99729485288348
"258",0.0495773164258076
"259",0.686628664823168
"260",0.966278502511716
"261",0.629752374382808
"262",0.996628614866627
"263",0.964217913765678
"264",0.0085527075282121
"265",0.0338687060045846
"266",0.0848085743561324
"267",0.242659396311866
"268",0.335253741745825
"269",0.00215624120551215
"270",0.0747853690438802
"271",0.108509352273528
"272",0.203343951322657
"273",0.124424820894895
"274",0.0179544613506265
"275",0.934815266676439
"276",0.991408186350791
"277",0.884600355553052
"278",0.0208027910197773
"279",0.648075289671521
"280",0.959580446283241
"281",0.0131368816045395
"282",0.0626144258639182
"283",0.0705917520629455
"284",0.99809220095158
"285",0.960351856828011
"286",0.984336323032176
"287",0.037975452146151
"288",0.999405753998126
"289",0.995166509972172
"290",0.923796779060495
"291",0.979790153050027
"292",0.0138791184522509
"293",0.642655919042254
"294",0.965490371758618
"295",0.00220863870552624
"296",0.094107214339138
"297",0.000613988227536648
"298",0.990151035101215
"299",0.0504345095341104
"300",0.188433317034835
"301",0.0661834720306474
"302",0.166271663698361
"303",0.00920737647418815
"304",0.914240030397566
