"","x"
"912",0.7619109411375
"913",0.000639305449990546
"914",0.732802346234599
"915",0.859196221311877
"916",0.00495175486022588
"917",0.00390798054861077
"918",0.000715225205053391
"919",0.00833465727243022
"920",0.0219919651053276
"921",0.0175055238001646
"922",0.0120031847864979
"923",0.0123924188374382
"924",0.359132466044828
"925",0.010858366992612
"926",0.0832673090871478
"927",0.000843899377087105
"928",0.117717648760663
"929",0.00460069163437976
"930",0.0232897610207814
"931",0.00875936553121274
"932",0.0336286450330605
"933",0.00182661242070781
"934",0.129162902306551
"935",0.00944919585183707
"936",0.00144408921035721
"937",0.427093842827404
"938",0.0530716804825619
"939",0.065858537937527
"940",0.846040499079231
"941",0.641567109423555
"942",0.00701385445631717
"943",0.997378852796799
"944",0.884245628819487
"945",0.00240758791202861
"946",0.00323131199692095
"947",0.0233686847256697
"948",0.00305925178485803
"949",0.853097189068108
"950",0.941383155155109
"951",0.494252719840592
"952",0.997319057726498
"953",0.0259941122277942
"954",0.310792873356974
"955",0.968550641188695
"956",0.754156559040114
"957",0.04280586331618
"958",0.98941434781809
"959",0.0125711386725449
"960",0.720520356969878
"961",0.00431122117782127
"962",0.396981137364459
"963",0.702164942688226
"964",0.0105921541986525
"965",0.04274401733041
"966",0.00378895796750219
"967",0.0439187771243085
"968",0.0729442639239236
"969",0.51931771700738
"970",0.00140209987795963
"971",0.00039545379105191
"972",0.00787221820354158
"973",0.0292734318992226
"974",0.889704146027056
"975",0.0838265972657936
"976",0.787591707503604
"977",0.00457714907347702
"978",0.0014588811675017
"979",0.00745409536564978
"980",0.299980598202211
"981",0.00230081748541215
"982",0.0161904713412432
"983",0.00305824274306469
"984",0.00653678455010683
"985",0.109406516193875
"986",0.44950186057638
"987",0.704480783637881
"988",0.00162213597402145
"989",0.0036606078521419
"990",0.68953302250974
"991",0.827453944811523
"992",0.138597264022807
"993",0.885342162135873
"994",0.0216087900533335
"995",0.42716400869006
"996",0.00334028388820455
"997",0.0500522823089925
"998",0.865556307893555
"999",0.0149204691986849
"1000",0.0559678167465668
"1001",0.972599052519288
"1002",0.0561479160265735
"1003",0.988775536451531
"1004",0.0056419987860976
"1005",0.0580043006158225
"1006",0.0171177960663943
"1007",0.00661397508542312
"1008",0.0325535511769122
"1009",0.0200485341967881
"1010",0.965331619906268
"1011",0.000926543773570345
"1012",0.964271481772291
"1013",0.767449893472702
"1014",0.338969068282661
"1015",0.00929420804193388
"1016",0.407536266128025
"1017",0.00045856074737567
"1018",0.0587001181149706
"1019",0.0654303202506682
"1020",0.0164842179626546
"1021",0.0125153950962726
